vertiport,vertiport_class,vertiport_lat_deg,vertiport_lon_deg,vertiport_angle_deg,s_id,node_id,semantic_id,display_id,node_type,source_layout_marker,local_x_cm,local_y_cm,local_z_cm,actor_x_cm,actor_y_cm,actor_z_cm,marker_x_cm,marker_y_cm,marker_z_cm,label_u_x_cm,label_u_y_cm,label_u_z_cm,airsim_x_m,airsim_y_m,airsim_z_m,lla_lon_deg,lla_lat_deg,lla_height_m,unreal_label_text,source_component_marker,source_component_label,trace_status,extraction_source
천호,port,37.545733000000,127.119230000000,110.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244328.260422,239957.156451,-30097.495809,1244328,239957,-30097,12443.282604,2399.571565,-300.974958,127.118803554318,37.544796137559,61.600964,27 | U +1244328 / +239957 / -30097,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1244657.504610,240927.309675,-30098.489625,1244658,240927,-30098,12446.575046,2409.273097,-300.984896,127.118840645910,37.544708683311,61.601112,28 | U +1244658 / +240927 / -30098,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
천호,port,37.545733000000,127.119230000000,110.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,1248080.964511,229553.316800,-30261.073104,1243454.044106,240491.332017,-30095.980181,1243454,240491,-30096,12434.540441,2404.913320,-300.959802,127.118704540817,37.544748126869,61.601112,29 | U +1243454 / +240491 / -30096,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-39773.079596,-23554.005876,-28841.655151,-39773,-23554,-28842,-397.730796,-235.540059,-288.416552,126.973497997706,37.568622099162,61.600154,1 G8 | U -39773 / -23554 / -28842,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-40865.879450,-22251.781441,-28841.664752,-40866,-22252,-28842,-408.658794,-222.517814,-288.416648,126.973374308545,37.568504765664,61.600281,2 G7 | U -40866 / -22252 / -28842,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-41949.036952,-20961.047222,-28841.674267,-41949,-20961,-28842,-419.490370,-209.610472,-288.416743,126.973251711141,37.568388467331,61.600452,3 G6 | U -41949 / -20961 / -28842,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-43032.194455,-19670.313003,-28841.683782,-43032,-19670,-28842,-430.321945,-196.703130,-288.416838,126.973129114119,37.568272168868,61.600668,4 G5 | U -43032 / -19670 / -28842,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-40726.767488,-24354.321062,-28841.748091,-40727,-24354,-28842,-407.267675,-243.543211,-288.417481,126.973390043234,37.568694202346,61.600126,5 | U -40727 / -24354 / -28842,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S06,6,,S06,taxi,Cube6,5600.000000,-805.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-41819.567342,-23052.096627,-28841.757691,-41820,-23052,-28842,-418.195673,-230.520966,-288.417577,126.973266354122,37.568576868736,61.600253,6 | U -41820 / -23052 / -28842,GroundNodeMarker_5,GroundNodeLabel_5,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S07,7,,S07,taxi,Cube7,7285.000000,-805.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-42902.724844,-21761.362408,-28841.767207,-42903,-21761,-28842,-429.027248,-217.613624,-288.417672,126.973143756768,37.568460570292,61.600424,7 | U -42903 / -21761 / -28842,GroundNodeMarker_6,GroundNodeLabel_6,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S08,8,,S08,taxi,Cube8,8970.000000,-805.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-43985.882347,-20470.628188,-28841.776722,-43986,-20471,-28842,-439.858823,-204.706282,-288.417767,126.973021159796,37.568344271718,61.600639,8 | U -43986 / -20471 / -28842,GroundNodeMarker_7,GroundNodeLabel_7,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S09,9,,S09,taxi,Cube9,3900.000000,775.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-41937.070194,-25369.982100,-28841.866039,-41937,-25370,-28842,-419.370702,-253.699821,-288.418660,126.973253040471,37.568785706645,61.600125,9 | U -41937 / -25370 / -28842,GroundNodeMarker_8,GroundNodeLabel_8,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S10,10,,S10,taxi,Cube10,5600.000000,775.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-43029.870048,-24067.757665,-28841.875639,-43030,-24068,-28842,-430.298700,-240.677577,-288.418756,126.973129351423,37.568668372893,61.600252,10 | U -43030 / -24068 / -28842,GroundNodeMarker_9,GroundNodeLabel_9,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S11,11,,S11,taxi,Cube11,7285.000000,775.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-44113.027551,-22777.023446,-28841.885155,-44113,-22777,-28842,-441.130276,-227.770234,-288.418852,126.973006754132,37.568552074308,61.600423,11 | U -44113 / -22777 / -28842,GroundNodeMarker_10,GroundNodeLabel_10,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S12,12,,S12,taxi,Cube12,8970.000000,775.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-45196.185053,-21486.289227,-28841.894670,-45196,-21486,-28842,-451.961851,-214.862892,-288.418947,126.972884157223,37.568435775594,61.600638,12 | U -45196 / -21486 / -28842,GroundNodeMarker_11,GroundNodeLabel_11,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S13,13,G4,S13 G4,gate,Cube13,3900.000000,2020.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-42890.758086,-26170.297286,-28841.958979,-42891,-26170,-28842,-428.907581,-261.702973,-288.419590,126.973145085526,37.568857809603,61.600152,13 G4 | U -42891 / -26170 / -28842,GroundNodeMarker_12,GroundNodeLabel_12,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S14,14,G3,S14 G3,gate,Cube14,5600.000000,2020.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-43983.557940,-24868.072851,-28841.968579,-43984,-24868,-28842,-439.835579,-248.680729,-288.419686,126.973021396528,37.568740475739,61.600279,14 G3 | U -43984 / -24868 / -28842,GroundNodeMarker_13,GroundNodeLabel_13,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S15,15,G2,S15 G2,gate,Cube15,7285.000000,2020.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-45066.715443,-23577.338632,-28841.978095,-45067,-23577,-28842,-450.667154,-235.773386,-288.419781,126.972898799287,37.568624177044,61.600449,15 G2 | U -45067 / -23577 / -28842,GroundNodeMarker_14,GroundNodeLabel_14,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S16,16,G1,S16 G1,gate,Cube16,8970.000000,2020.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-46149.872945,-22286.604412,-28841.987610,-46150,-22287,-28842,-461.498729,-222.866044,-288.419876,126.972776202427,37.568507878219,61.600665,16 G1 | U -46150 / -22287 / -28842,GroundNodeMarker_15,GroundNodeLabel_15,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S17,17,,S17,connector,Cube17,3900.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-41331.918841,-24862.151581,-28841.807065,-41332,-24862,-28842,-413.319188,-248.621516,-288.418071,126.973321541894,37.568739954516,61.600120,17 | U -41332 / -24862 / -28842,GroundNodeMarker_16,GroundNodeLabel_16,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S18,18,,S18,connector,Cube18,5600.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-42424.718695,-23559.927146,-28841.816665,-42425,-23560,-28842,-424.247187,-235.599271,-288.418167,126.973197852815,37.568622620834,61.600247,18 | U -42425 / -23560 / -28842,GroundNodeMarker_17,GroundNodeLabel_17,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S19,19,,S19,connector,Cube19,7285.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-43507.876197,-22269.192927,-28841.826181,-43508,-22269,-28842,-435.078762,-222.691929,-288.418262,126.973075255492,37.568506322320,61.600418,19 | U -43508 / -22269 / -28842,GroundNodeMarker_18,GroundNodeLabel_18,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S20,20,,S20,connector,Cube20,8970.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-44591.033700,-20978.458708,-28841.835696,-44591,-20978,-28842,-445.910337,-209.784587,-288.418357,126.972952658551,37.568390023676,61.600634,20 | U -44591 / -20978 / -28842,GroundNodeMarker_19,GroundNodeLabel_19,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S21,21,,S21,connector,Cube21,4750.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-41878.318768,-24211.039364,-28841.811865,-41878,-24211,-28842,-418.783188,-242.110394,-288.418119,126.973259697306,37.568681287691,61.600178,21 | U -41878 / -24211 / -28842,GroundNodeMarker_20,GroundNodeLabel_20,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S22,22,,S22,connector,Cube22,6443.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-42966.618858,-22914.177029,-28841.821426,-42967,-22914,-28842,-429.666189,-229.141770,-288.418214,126.973136517727,37.568564437084,61.600327,22 | U -42967 / -22914 / -28842,GroundNodeMarker_21,GroundNodeLabel_21,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S23,23,,S23,connector,Cube23,8128.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-44049.776360,-21623.442810,-28841.830941,-44050,-21623,-28842,-440.497764,-216.234428,-288.418309,126.973013920595,37.568448138505,61.600520,23 | U -44050 / -21623 / -28842,GroundNodeMarker_22,GroundNodeLabel_22,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S24,24,,S24,connector,Cube24,10015.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-45262.784198,-20177.973687,-28841.841597,-45263,-20178,-28842,-452.627842,-201.779737,-288.418416,126.972876626812,37.568317897746,61.600790,24 | U -45263 / -20178 / -28842,GroundNodeMarker_23,GroundNodeLabel_23,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S25,25,F2,S25 F2,pad,Cube25,11860.000000,-2050.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-44889.954207,-17456.531463,-28841.700103,-44890,-17457,-28842,-448.899542,-174.565315,-288.417001,126.972918844743,37.568072701173,61.601141,25 F2 | U -44890 / -17457 / -28842,GroundNodeMarker_24,GroundNodeLabel_24,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S26,26,F1,S26 F1,pad,Cube26,11860.000000,2020.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-48007.632697,-20072.822873,-28842.003930,-48008,-20073,-28842,-480.076327,-200.728229,-288.420039,126.972565933330,37.568308409904,61.601138,26 F1 | U -48008 / -20073 / -28842,GroundNodeMarker_25,GroundNodeLabel_25,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S27,27,,S27,branch,Cube27,11060.000000,-15.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-45934.534697,-19377.488667,-28841.847499,-45935,-19377,-28842,-459.345347,-193.774887,-288.418475,126.972800595219,37.568245771766,61.600963,27 | U -45935 / -19377 / -28842,GroundNodeMarker_26,GroundNodeLabel_26,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S28,28,,S28,branch,Cube28,11860.000000,-655.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-45958.544254,-18353.270165,-28841.804240,-45959,-18353,-28842,-459.585443,-183.532702,-288.418042,126.972797883956,37.568153490894,61.601111,28 | U -45959 / -18353 / -28842,GroundNodeMarker_27,GroundNodeLabel_27,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
광화문,hub,37.569010000000,126.973604000000,130.000000,S29,29,,S29,branch,Cube29,11860.000000,625.000000,160.000000,-38836.387896,-27859.243003,-29001.786161,-46939.042649,-19176.084171,-28841.899793,-46939,-19176,-28842,-469.390426,-191.760842,-288.418998,126.972686894617,37.568227620422,61.601110,29 | U -46939 / -19176 / -28842,GroundNodeMarker_28,GroundNodeLabel_28,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S01,1,G8,S01 G8,gate,Cube,3900.000000,-2050.000000,160.000000,400617.325352,779143.628706,-29603.110558,403930.298369,782048.535259,-29448.748321,403930,782049,-29449,4039.302984,7820.485353,-294.487483,127.023677469999,37.496029141519,61.600153,1 G8 | U +403930 / +782049 / -29449,GroundNodeMarker_0,GroundNodeLabel_0,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S02,2,G7,S02 G7,gate,Cube2,5600.000000,-2050.000000,160.000000,400617.325352,779143.628706,-29603.110558,404540.287556,783635.326921,-29451.075399,404540,783635,-29451,4045.402876,7836.353269,-294.510754,127.023746361924,37.495886145081,61.600280,2 G7 | U +404540 / +783635 / -29451,GroundNodeMarker_1,GroundNodeLabel_1,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S03,3,G6,S03 G6,gate,Cube3,7285.000000,-2050.000000,160.000000,400617.325352,779143.628706,-29603.110558,405144.894485,785208.117479,-29453.381944,405145,785208,-29453,4051.448945,7852.081175,-294.533819,127.023814645719,37.495744410334,61.600452,3 G6 | U +405145 / +785208 / -29453,GroundNodeMarker_2,GroundNodeLabel_2,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S04,4,G5,S04 G5,gate,Cube4,8970.000000,-2050.000000,160.000000,400617.325352,779143.628706,-29603.110558,405749.501414,786780.908038,-29455.688489,405750,786781,-29456,4057.495014,7867.809080,-294.556885,127.023882929257,37.495602675544,61.600667,4 G5 | U +405750 / +786781 / -29456,GroundNodeMarker_3,GroundNodeLabel_3,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
강남,hub,37.496291000000,127.023303000000,69.000000,S05,5,,S05,taxi,Cube5,3900.000000,-805.000000,160.000000,400617.325352,779143.628706,-29603.110558,402768.205842,782495.263280,-29448.566721,402768,782495,-29449,4027.682058,7824.952633,-294.485667,127.023546033166,37.495988942205,61.600126,5 | U +402768 / +782495 / -29449,GroundNodeMarker_4,GroundNodeLabel_4,NO_HIT_COMMANDLET_FALLBACK_H60,UnrealEditor spawned ADTAMVisualizationVertiportPreviewActor -> GroundNodeMarker.get_world_location()
