sim_time,gid,Lmax_1s,Lmax_w
11:34:56,5844,65.7,65.7
11:34:56,4947,65.7,65.7
11:34:56,4447,66,66
11:35:06,6355,66,66
11:35:06,4054,65,65
11:35:06,6042,65.6,65.6
11:35:06,5947,65.3,65.3
11:35:06,5855,66,66
11:35:06,5342,61,61
11:35:06,5046,59.6,59.6
11:35:06,5946,65.8,65.8
11:35:06,6246,66,66
11:35:06,6157,65.8,65.8
11:35:06,4744,65.2,65.2
11:35:06,5853,59.5,59.5
11:35:06,4747,59.6,59.6
11:35:06,6549,59.1,59.1
11:35:06,6648,65.4,65.4
11:35:06,4647,59.3,59.3
11:35:06,5953,59.5,59.5
11:35:06,4849,59,59
11:35:06,4548,59.5,59.5
11:35:06,5343,65.8,65.8
11:35:06,5341,60.1,60.1
11:35:06,6045,60.4,60.4
11:35:06,6058,59.9,59.9
11:35:06,6440,59.5,59.5
11:35:06,4646,59.5,59.5
11:35:06,6550,60.5,60.5
11:35:06,4846,59.5,59.5
11:35:06,5058,61.2,61.2
11:35:06,4551,64.8,64.8
11:35:06,6649,66,66
11:35:06,5949,65.2,65.2
11:35:06,5844,65.7,65.7
11:35:06,4947,65.8,65.8
11:35:06,4447,66,66
11:35:19,6355,66,66
11:35:19,3954,65.1,65.1
11:35:19,6043,65.4,65.4
11:35:19,5847,65.6,65.6
11:35:19,5856,65.6,65.6
11:35:19,5341,60.3,60.3
11:35:19,5047,59.8,59.8
11:35:19,6246,66,66
11:35:19,6158,65.7,65.7
11:35:19,4743,65.5,65.5
11:35:19,5753,64.8,64.8
11:35:19,4748,59.5,59.5
11:35:19,6549,59.7,59.7
11:35:19,4747,59.4,59.4
11:35:19,6648,66,66
11:35:19,4746,59.5,59.5
11:35:19,5853,59.8,59.8
11:35:19,4848,59,59
11:35:19,4548,59.2,59.2
11:35:19,5343,65.8,65.8
11:35:19,5441,60.6,60.6
11:35:19,6045,59.6,59.6
11:35:19,6058,60.4,60.4
11:35:19,5942,59.5,59.5
11:35:19,6540,59.8,59.8
11:35:19,6550,61.7,61.7
11:35:19,4846,59.5,59.5
11:35:19,5057,65.5,65.5
11:35:19,4551,59,59
11:35:19,6650,65.2,65.2
11:35:19,5949,65.1,65.1
11:35:19,5844,65.7,65.7
11:35:19,4947,65.9,65.9
11:35:19,4447,65.2,65.2
11:35:19,6649,66,66
11:35:19,3852,66,66
11:35:29,6355,66,66
11:35:29,3854,65.1,65.1
11:35:29,6043,65.4,65.4
11:35:29,5848,66,66
11:35:29,5856,65.7,65.7
11:35:29,5441,61.8,61.8
11:35:29,5047,59.4,59.4
11:35:29,5847,65.4,65.4
11:35:29,6246,66,66
11:35:29,6058,65.8,65.8
11:35:29,4743,65.3,65.3
11:35:29,5752,65.8,65.8
11:35:29,4748,59.8,59.8
11:35:29,6449,60.9,60.9
11:35:29,6649,66,66
11:35:29,4746,59.9,59.9
11:35:29,5853,60,60
11:35:29,4948,59,59
11:35:29,4647,59.4,59.4
11:35:29,5242,66,66
11:35:29,6046,60.3,60.3
11:35:29,6157,60.2,60.2
11:35:29,5941,59.7,59.7
11:35:29,6640,59.5,59.5
11:35:29,6549,59.9,59.9
11:35:29,5057,66,66
11:35:29,4551,59,59
11:35:29,6650,65.2,65.2
11:35:29,6049,65.2,65.2
11:35:29,5844,65.7,65.7
11:35:29,4947,65.9,65.9
11:35:29,4447,65.3,65.3
11:35:29,3852,66,66
11:35:36,6355,66,66
11:35:36,3854,65.1,65.1
11:35:36,6044,65.4,65.4
11:35:36,5948,66,66
11:35:36,5857,65.6,65.6
11:35:36,5541,61.7,61.7
11:35:36,4948,59.4,59.4
11:35:36,5747,65.6,65.6
11:35:36,6246,66,66
11:35:36,6058,65.6,65.6
11:35:36,4742,65.3,65.3
11:35:36,5652,65.9,65.9
11:35:36,4749,59.3,59.3
11:35:36,6450,60.8,60.8
11:35:36,6649,66,66
11:35:36,4845,59.9,59.9
11:35:36,5753,65.7,65.7
11:35:36,4947,65.7,65.7
11:35:36,4647,59.3,59.3
11:35:36,5241,66,66
11:35:36,5946,60.4,60.4
11:35:36,6157,60.8,60.8
11:35:36,5841,59.6,59.6
11:35:36,6641,59.5,59.5
11:35:36,6549,59.7,59.7
11:35:36,4747,59.4,59.4
11:35:36,5157,63.8,63.8
11:35:36,4551,59.4,59.4
11:35:36,6650,65,65
11:35:36,6049,65.3,65.3
11:35:36,5844,66,66
11:35:36,4547,65.3,65.3
11:35:36,3852,65.1,65.1
11:35:36,6443,66,66
11:35:48,6355,66,66
11:35:48,3754,65,65
11:35:48,6045,65.8,65.8
11:35:48,5948,66,66
11:35:48,5857,66,66
11:35:48,5541,64.2,64.2
11:35:48,4948,59,59
11:35:48,5746,65.4,65.4
11:35:48,6246,66,66
11:35:48,6059,65.8,65.8
11:35:48,4742,65.8,65.8
11:35:48,5653,66,66
11:35:48,4650,59,59
11:35:48,6451,61.7,61.7
11:35:48,4649,59.3,59.3
11:35:48,6649,66,66
11:35:48,4845,60.4,60.4
11:35:48,5752,65.9,65.9
11:35:48,5047,59.6,59.6
11:35:48,4746,59.5,59.5
11:35:48,5341,66,66
11:35:48,5641,65.9,65.9
11:35:48,5946,60.1,60.1
11:35:48,6257,59.5,59.5
11:35:48,5841,60.3,60.3
11:35:48,6641,59.5,59.5
11:35:48,6548,59.1,59.1
11:35:48,4748,59.5,59.5
11:35:48,5156,64.4,64.4
11:35:48,4552,60.7,60.7
11:35:48,6650,60.4,60.4
11:35:48,6049,65.3,65.3
11:35:48,5844,66,66
11:35:48,4947,65.9,65.9
11:35:48,4547,65.3,65.3
11:35:48,3851,65.3,65.3
11:35:48,6443,66,66
11:35:57,6355,66,66
11:35:57,3754,66,66
11:35:57,6045,65.5,65.5
11:35:57,5948,66,66
11:35:57,5957,66,66
11:35:57,5641,65.9,65.9
11:35:57,4848,59,59
11:35:57,5646,65.2,65.2
11:35:57,6246,66,66
11:35:57,6059,66,66
11:35:57,4741,65.5,65.5
11:35:57,5653,65.8,65.8
11:35:57,4650,59,59
11:35:57,6451,64.4,64.4
11:35:57,6649,66,66
11:35:57,4944,60.1,60.1
11:35:57,5652,65.9,65.9
11:35:57,5046,61.1,61.1
11:35:57,4746,65.5,65.5
11:35:57,5340,65,65
11:35:57,5847,60,60
11:35:57,6256,59.6,59.6
11:35:57,5741,64.4,64.4
11:35:57,6742,59.7,59.7
11:35:57,6548,59.1,59.1
11:35:57,5156,62.9,62.9
11:35:57,4552,60.7,60.7
11:35:57,6650,59.1,59.1
11:35:57,6049,59.5,59.5
11:35:57,5943,65.5,65.5
11:35:57,4946,65.4,65.4
11:35:57,4548,65.2,65.2
11:35:57,3851,65.3,65.3
11:35:57,6443,66,66
11:35:57,5844,65.6,65.6
11:35:57,4447,66,66
11:36:07,3753,66,66
11:36:07,6046,65.8,65.8
11:36:07,5948,66,66
11:36:07,5958,66,66
11:36:07,5741,64.7,64.7
11:36:07,4749,59,59
11:36:07,5646,66,66
11:36:07,6246,66,66
11:36:07,5960,65.9,65.9
11:36:07,4641,65.4,65.4
11:36:07,5554,65.8,65.8
11:36:07,4750,59.4,59.4
11:36:07,6352,65,65
11:36:07,4650,59,59
11:36:07,6649,66,66
11:36:07,4944,60.4,60.4
11:36:07,5653,65.9,65.9
11:36:07,5146,59.6,59.6
11:36:07,4845,65.6,65.6
11:36:07,5340,65.9,65.9
11:36:07,5747,59.6,59.6
11:36:07,6355,65.5,65.5
11:36:07,5641,65.9,65.9
11:36:07,6742,59.8,59.8
11:36:07,6447,59.1,59.1
11:36:07,4848,59,59
11:36:07,5055,61.5,61.5
11:36:07,4553,59.9,59.9
11:36:07,6550,60.5,60.5
11:36:07,6049,59.6,59.6
11:36:07,5943,65.6,65.6
11:36:07,4946,65.3,65.3
11:36:07,4548,65.2,65.2
11:36:07,3851,65.1,65.1
11:36:07,6443,65.9,65.9
11:36:07,5844,65.7,65.7
11:36:07,4447,66,66
11:36:07,3852,66,66
11:36:18,3753,66,66
11:36:18,5946,65.9,65.9
11:36:18,5948,66,66
11:36:18,6058,65.6,65.6
11:36:18,5741,60.3,60.3
11:36:18,4749,59.3,59.3
11:36:18,5645,66,66
11:36:18,5959,66,66
11:36:18,4540,65.2,65.2
11:36:18,5554,65.9,65.9
11:36:18,4750,59.3,59.3
11:36:18,6353,60.9,60.9
11:36:18,6649,66,66
11:36:18,5043,62.9,62.9
11:36:18,5653,65.7,65.7
11:36:18,5145,61.3,61.3
11:36:18,4845,65.8,65.8
11:36:18,5440,66,66
11:36:18,5841,60.1,60.1
11:36:18,5746,59.7,59.7
11:36:18,6355,65.5,65.5
11:36:18,5541,64.3,64.3
11:36:18,6743,60.2,60.2
11:36:18,6447,59.1,59.1
11:36:18,4949,59.1,59.1
11:36:18,5055,61.8,61.8
11:36:18,4653,59.5,59.5
11:36:18,6550,61.7,61.7
11:36:18,6049,59.4,59.4
11:36:18,5943,66,66
11:36:18,4946,65.3,65.3
11:36:18,4548,61.4,61.4
11:36:18,6650,65.3,65.3
11:36:18,3851,65.1,65.1
11:36:18,6443,65.8,65.8
11:36:18,5844,65.9,65.9
11:36:18,6246,65.8,65.8
11:36:18,4447,65.3,65.3
11:36:18,3852,66,66
11:36:28,3752,66,66
11:36:28,5946,65.7,65.7
11:36:28,5948,66,66
11:36:28,6059,66,66
11:36:28,5841,59.9,59.9
11:36:28,4649,59,59
11:36:28,5745,66,66
11:36:28,5859,66,66
11:36:28,4540,65.3,65.3
11:36:28,5553,65.9,65.9
11:36:28,4850,59.3,59.3
11:36:28,6353,59.7,59.7
11:36:28,4750,59.3,59.3
11:36:28,5143,61.3,61.3
11:36:28,5554,66,66
11:36:28,5245,60.1,60.1
11:36:28,4844,65.4,65.4
11:36:28,5541,66,66
11:36:28,5646,59.7,59.7
11:36:28,6354,59.6,59.6
11:36:28,6744,60.3,60.3
11:36:28,6347,59.1,59.1
11:36:28,4948,59.2,59.2
11:36:28,4955,63.2,63.2
11:36:28,4753,59.3,59.3
11:36:28,6549,59.9,59.9
11:36:28,6048,59.6,59.6
11:36:28,5943,65.4,65.4
11:36:28,4946,59.5,59.5
11:36:28,4548,59.4,59.4
11:36:28,6650,65.3,65.3
11:36:28,3851,65.1,65.1
11:36:28,6355,65.5,65.5
11:36:28,6442,65.9,65.9
11:36:28,5844,66,66
11:36:28,6246,65.7,65.7
11:36:28,4447,65.5,65.5
11:36:28,3852,65.8,65.8
11:36:37,3852,66,66
11:36:37,5847,65.7,65.7
11:36:37,5948,66,66
11:36:37,5960,66,66
11:36:37,5941,59.6,59.6
11:36:37,4650,59,59
11:36:37,5744,66,66
11:36:37,5859,66,66
11:36:37,5453,66,66
11:36:37,4951,59.9,59.9
11:36:37,6354,59.7,59.7
11:36:37,4850,59.4,59.4
11:36:37,5143,61.2,61.2
11:36:37,5553,66,66
11:36:37,5245,61.4,61.4
11:36:37,4944,65.8,65.8
11:36:37,5441,65.8,65.8
11:36:37,5942,59.9,59.9
11:36:37,5646,59.5,59.5
11:36:37,6353,59.7,59.7
11:36:37,6744,60,60
11:36:37,6247,59.1,59.1
11:36:37,5048,59,59
11:36:37,4955,62.3,62.3
11:36:37,4752,59.8,59.8
11:36:37,6549,59.7,59.7
11:36:37,6048,59.1,59.1
11:36:37,6042,65.8,65.8
11:36:37,4846,59.5,59.5
11:36:37,4548,59.4,59.4
11:36:37,6650,65.1,65.1
11:36:37,3851,65.3,65.3
11:36:37,6355,65.6,65.6
11:36:37,6442,65.9,65.9
11:36:37,5844,66,66
11:36:37,6246,65.5,65.5
11:36:37,4547,65.3,65.3
11:36:37,5352,65.8,65.8
11:36:47,3852,66,66
11:36:47,5747,65.3,65.3
11:36:47,5959,66,66
11:36:47,5942,59.7,59.7
11:36:47,4650,64.8,64.8
11:36:47,5844,66,66
11:36:47,5859,66,66
11:36:47,5452,66,66
11:36:47,4951,65.4,65.4
11:36:47,6355,59.7,59.7
11:36:47,5242,62,62
11:36:47,5453,66,66
11:36:47,5344,59.7,59.7
11:36:47,4943,65.8,65.8
11:36:47,5441,66,66
11:36:47,6042,60.1,60.1
11:36:47,5545,59.6,59.6
11:36:47,6353,61.6,61.6
11:36:47,5341,60.2,60.2
11:36:47,6645,59.9,59.9
11:36:47,6247,59.1,59.1
11:36:47,5047,59,59
11:36:47,4855,59.7,59.7
11:36:47,4752,60.1,60.1
11:36:47,6548,59.1,59.1
11:36:47,6047,60.1,60.1
11:36:47,4846,59.5,59.5
11:36:47,4547,65.1,65.1
11:36:47,6650,64.6,64.6
11:36:47,3851,65.3,65.3
11:36:47,6456,65.7,65.7
11:36:47,6442,66,66
11:36:47,6245,65.5,65.5
11:36:47,5352,66,66
11:36:55,3852,66,66
11:36:55,5746,65.4,65.4
11:36:55,5859,66,66
11:36:55,6042,60.2,60.2
11:36:55,4549,65.2,65.2
11:36:55,5844,66,66
11:36:55,5352,66,66
11:36:55,5051,60.2,60.2
11:36:55,6355,59.7,59.7
11:36:55,4951,65.7,65.7
11:36:55,5242,61.9,61.9
11:36:55,5453,66,66
11:36:55,5444,60.9,60.9
11:36:55,5044,66,66
11:36:55,5441,66,66
11:36:55,6043,60,60
11:36:55,5545,59.5,59.5
11:36:55,6352,64.8,64.8
11:36:55,5342,60.7,60.7
11:36:55,6645,59.7,59.7
11:36:55,6147,59.1,59.1
11:36:55,5047,59.5,59.5
11:36:55,4855,59.8,59.8
11:36:55,4751,60.2,60.2
11:36:55,6548,59.1,59.1
11:36:55,5947,60.2,60.2
11:36:55,4746,59.5,59.5
11:36:55,4547,59.4,59.4
11:36:55,6650,59.1,59.1
11:36:55,3850,65.3,65.3
11:36:55,6456,65.7,65.7
11:36:55,6442,66,66
11:36:55,5843,65.3,65.3
11:36:55,6245,65.4,65.4
11:36:55,4548,65.3,65.3
11:36:55,3851,65.1,65.1
11:36:55,4956,65.8,65.8
11:37:07,3852,66,66
11:37:07,5646,65.4,65.4
11:37:07,5859,66,66
11:37:07,6043,59.8,59.8
11:37:07,4549,65.1,65.1
11:37:07,5844,66,66
11:37:07,5352,66,66
11:37:07,5151,61.5,61.5
11:37:07,6256,59.6,59.6
11:37:07,5051,65.7,65.7
11:37:07,5342,60.6,60.6
11:37:07,5452,66,66
11:37:07,5444,59.6,59.6
11:37:07,5044,66,66
11:37:07,5441,66,66
11:37:07,6143,59.6,59.6
11:37:07,5544,59.6,59.6
11:37:07,6451,64.5,64.5
11:37:07,5242,61.5,61.5
11:37:07,6545,59.5,59.5
11:37:07,6146,59.6,59.6
11:37:07,5046,59.8,59.8
11:37:07,4755,60.3,60.3
11:37:07,4851,60.4,60.4
11:37:07,6447,59.1,59.1
11:37:07,5847,59.9,59.9
11:37:07,6044,60.3,60.3
11:37:07,4746,59.5,59.5
11:37:07,4546,59.5,59.5
11:37:07,6550,59.3,59.3
11:37:07,3950,65.1,65.1
11:37:07,6456,65.8,65.8
11:37:07,6442,66,66
11:37:07,5943,65.6,65.6
11:37:07,6245,65.4,65.4
11:37:07,4548,65.2,65.2
11:37:07,3851,65.1,65.1
11:37:07,4956,66,66
11:37:16,3852,66,66
11:37:16,5646,65.2,65.2
11:37:16,5859,66,66
11:37:16,6143,59.8,59.8
11:37:16,4548,65.2,65.2
11:37:16,5844,66,66
11:37:16,4242,65.4,65.4
11:37:16,5352,66,66
11:37:16,5151,61.6,61.6
11:37:16,6257,59.5,59.5
11:37:16,5051,65.9,65.9
11:37:16,5441,66,66
11:37:16,5544,59.4,59.4
11:37:16,5143,66,66
11:37:16,5444,59.9,59.9
11:37:16,6451,60.9,60.9
11:37:16,5242,61.4,61.4
11:37:16,6445,59.6,59.6
11:37:16,6146,59.7,59.7
11:37:16,5046,59.5,59.5
11:37:16,4755,62.2,62.2
11:37:16,4851,59.4,59.4
11:37:16,6447,59.1,59.1
11:37:16,5847,60,60
11:37:16,6044,59.9,59.9
11:37:16,4747,59.4,59.4
11:37:16,4446,59.5,59.5
11:37:16,6550,61.8,61.8
11:37:16,3950,65.1,65.1
11:37:16,6456,65.9,65.9
11:37:16,6441,66,66
11:37:16,5943,65.9,65.9
11:37:16,6245,59.6,59.6
11:37:16,3851,65.3,65.3
11:37:16,4956,65.6,65.6
11:37:27,3852,66,66
11:37:27,5645,66,66
11:37:27,5859,66,66
11:37:27,6144,59.6,59.6
11:37:27,4548,65.1,65.1
11:37:27,5844,66,66
11:37:27,4242,65.4,65.4
11:37:27,5352,66,66
11:37:27,5252,61.5,61.5
11:37:27,6257,66,66
11:37:27,5151,66,66
11:37:27,5441,66,66
11:37:27,5545,59.8,59.8
11:37:27,5143,66,66
11:37:27,6244,60.8,60.8
11:37:27,5444,60.3,60.3
11:37:27,6450,61,61
11:37:27,6445,60,60
11:37:27,6245,59.6,59.6
11:37:27,5145,60.1,60.1
11:37:27,4654,62.7,62.7
11:37:27,4951,59.9,59.9
11:37:27,6347,59.1,59.1
11:37:27,5846,59.9,59.9
11:37:27,6045,60.6,60.6
11:37:27,4647,59.5,59.5
11:37:27,4446,59.5,59.5
11:37:27,6550,60.6,60.6
11:37:27,3949,64.6,64.6
11:37:27,6557,65.6,65.6
11:37:27,6441,66,66
11:37:27,5943,65.9,65.9
11:37:27,3851,65.2,65.2
11:37:27,4956,65.6,65.6
11:37:27,5948,66,66
11:37:40,5745,66,66
11:37:40,5859,66,66
11:37:40,6244,65.2,65.2
11:37:40,4647,65.1,65.1
11:37:40,5844,66,66
11:37:40,4243,66,66
11:37:40,5352,66,66
11:37:40,6157,65.7,65.7
11:37:40,5150,66,66
11:37:40,5541,61.7,61.7
11:37:40,5645,59.6,59.6
11:37:40,5142,66,66
11:37:40,5441,66,66
11:37:40,5344,59.7,59.7
11:37:40,6449,60.8,60.8
11:37:40,5043,61.7,61.7
11:37:40,6446,59.7,59.7
11:37:40,5145,61.2,61.2
11:37:40,4554,60.2,60.2
11:37:40,5051,59.8,59.8
11:37:40,6247,59.1,59.1
11:37:40,5746,60.3,60.3
11:37:40,6045,59.7,59.7
11:37:40,4648,59.6,59.6
11:37:40,4347,59.3,59.3
11:37:40,6549,59.7,59.7
11:37:40,3949,59.4,59.4
11:37:40,6557,59.9,59.9
11:37:40,6440,65.7,65.7
11:37:40,6043,65.4,65.4
11:37:40,4548,59.4,59.4
11:37:40,3850,65.1,65.1
11:37:40,3851,65.2,65.2
11:37:40,5843,65.4,65.4
11:37:40,4956,65.7,65.7
11:37:40,5948,66,66
11:37:46,5745,66,66
11:37:46,5859,66,66
11:37:46,6145,59.5,59.5
11:37:46,4546,65.2,65.2
11:37:46,4243,66,66
11:37:46,5352,66,66
11:37:46,6058,65.9,65.9
11:37:46,5150,65.4,65.4
11:37:46,5641,64.9,64.9
11:37:46,5142,65.9,65.9
11:37:46,6245,65.4,65.4
11:37:46,5345,61.4,61.4
11:37:46,6549,59.7,59.7
11:37:46,5044,63.4,63.4
11:37:46,6347,59.1,59.1
11:37:46,5542,66,66
11:37:46,6244,59.6,59.6
11:37:46,5245,59.7,59.7
11:37:46,4553,59.2,59.2
11:37:46,5051,60.5,60.5
11:37:46,6247,59.1,59.1
11:37:46,6046,60.2,60.2
11:37:46,4548,59.5,59.5
11:37:46,4448,59.5,59.5
11:37:46,6548,59.1,59.1
11:37:46,4050,59.5,59.5
11:37:46,6556,60.2,60.2
11:37:46,6440,61.7,61.7
11:37:46,6042,63.5,63.5
11:37:46,4547,59.3,59.3
11:37:46,3850,65.1,65.1
11:37:46,5943,65.6,65.6
11:37:46,5843,65.4,65.4
11:37:46,4956,65.8,65.8
11:37:46,3851,65.3,65.3
11:37:46,5948,65.8,65.8
11:37:46,5042,65.9,65.9
11:37:46,3852,66,66
11:37:57,5744,66,66
11:37:57,6146,59.6,59.6
11:37:57,4546,64.9,64.9
11:37:57,4244,65.4,65.4
11:37:57,5452,61.3,61.3
11:37:57,6058,65.7,65.7
11:37:57,5250,66,66
11:37:57,5641,66,66
11:37:57,5352,66,66
11:37:57,5746,60.1,60.1
11:37:57,5141,66,66
11:37:57,6245,65.2,65.2
11:37:57,5245,59.6,59.6
11:37:57,6549,59.1,59.1
11:37:57,4944,60.1,60.1
11:37:57,6347,59.1,59.1
11:37:57,5542,65.8,65.8
11:37:57,6143,59.8,59.8
11:37:57,5344,61.2,61.2
11:37:57,4552,59.8,59.8
11:37:57,5151,61.7,61.7
11:37:57,6147,64,64
11:37:57,5645,59.6,59.6
11:37:57,5946,60.5,60.5
11:37:57,4549,59.5,59.5
11:37:57,4448,59.4,59.4
11:37:57,6548,59.1,59.1
11:37:57,4050,59.4,59.4
11:37:57,6556,61.3,61.3
11:37:57,6440,61.3,61.3
11:37:57,6043,59.8,59.8
11:37:57,4547,59.4,59.4
11:37:57,3950,65.1,65.1
11:37:57,3850,65.1,65.1
11:37:57,5943,65.8,65.8
11:37:57,5252,65.8,65.8
11:37:57,4957,66,66
11:37:57,3851,65.1,65.1
11:37:57,5949,65.2,65.2
11:37:57,5948,65.2,65.2
11:37:57,5042,66,66
11:37:57,3852,65.9,65.9
11:37:57,4947,66,66
11:38:09,5844,66,66
11:38:09,6146,59.7,59.7
11:38:09,4446,65.1,65.1
11:38:09,4245,65.8,65.8
11:38:09,5552,59.9,59.9
11:38:09,6058,65.5,65.5
11:38:09,5349,65.9,65.9
11:38:09,5741,63.5,63.5
11:38:09,5352,66,66
11:38:09,5746,59.6,59.6
11:38:09,5142,65.9,65.9
11:38:09,6346,65.2,65.2
11:38:09,5145,61.1,61.1
11:38:09,6548,59.1,59.1
11:38:09,4944,60.5,60.5
11:38:09,6247,59.3,59.3
11:38:09,5642,66,66
11:38:09,6043,59.7,59.7
11:38:09,5344,59.9,59.9
11:38:09,4652,61.4,61.4
11:38:09,5251,62.5,62.5
11:38:09,6147,65.5,65.5
11:38:09,5645,59.9,59.9
11:38:09,5946,60.2,60.2
11:38:09,4549,59.7,59.7
11:38:09,4548,59.5,59.5
11:38:09,6448,59.1,59.1
11:38:09,4051,59.3,59.3
11:38:09,6655,62.4,62.4
11:38:09,6540,59.6,59.6
11:38:09,6143,59.8,59.8
11:38:09,4546,59.4,59.4
11:38:09,3949,65.2,65.2
11:38:09,3950,65.1,65.1
11:38:09,5943,66,66
11:38:09,5252,65.9,65.9
11:38:09,4957,65.9,65.9
11:38:09,3851,65.1,65.1
11:38:09,5949,65.2,65.2
11:38:09,5042,65.8,65.8
11:38:09,3852,65.1,65.1
11:38:09,4947,65.9,65.9
11:38:09,5442,66,66
11:38:09,6246,66,66
11:38:18,5844,66,66
11:38:18,6147,59.1,59.1
11:38:18,4447,66,66
11:38:18,4345,65.3,65.3
11:38:18,5552,60,60
11:38:18,6059,66,66
11:38:18,5349,65.4,65.4
11:38:18,5841,60.1,60.1
11:38:18,5847,60,60
11:38:18,5042,66,66
11:38:18,6346,64.9,64.9
11:38:18,5146,60.1,60.1
11:38:18,6448,59.1,59.1
11:38:18,4845,60.3,60.3
11:38:18,6247,59.2,59.2
11:38:18,5642,66,66
11:38:18,6042,59.9,59.9
11:38:18,5444,60.4,60.4
11:38:18,4651,59.4,59.4
11:38:18,5252,66,66
11:38:18,6046,65.8,65.8
11:38:18,5544,59.5,59.5
11:38:18,4450,59.7,59.7
11:38:18,4548,59.9,59.9
11:38:18,6447,59.1,59.1
11:38:18,4051,59.1,59.1
11:38:18,6655,65.7,65.7
11:38:18,6540,60,60
11:38:18,6044,60.3,60.3
11:38:18,6043,65.5,65.5
11:38:18,4446,59.9,59.9
11:38:18,3949,65.1,65.1
11:38:18,5943,66,66
11:38:18,4957,66,66
11:38:18,3851,65.3,65.3
11:38:18,5949,65.2,65.2
11:38:18,5352,65.8,65.8
11:38:18,4947,65.4,65.4
11:38:18,5442,65.9,65.9
11:38:18,6246,66,66
11:38:18,6443,66,66
11:38:18,4543,66,66
11:38:29,5844,66,66
11:38:29,6147,64.8,64.8
11:38:29,4447,66,66
11:38:29,4345,65.5,65.5
11:38:29,5652,60.8,60.8
11:38:29,5959,66,66
11:38:29,5449,66,66
11:38:29,5841,65.4,65.4
11:38:29,5848,59.7,59.7
11:38:29,5042,66,66
11:38:29,6246,66,66
11:38:29,5046,59.4,59.4
11:38:29,6447,59.1,59.1
11:38:29,4845,59.7,59.7
11:38:29,5741,66,66
11:38:29,5942,59.6,59.6
11:38:29,5444,65.4,65.4
11:38:29,4650,59,59
11:38:29,5352,65.7,65.7
11:38:29,6046,65.8,65.8
11:38:29,5747,59.6,59.6
11:38:29,4451,59.4,59.4
11:38:29,4549,59.4,59.4
11:38:29,6347,59.1,59.1
11:38:29,4152,59.1,59.1
11:38:29,6554,65,65
11:38:29,6641,59.4,59.4
11:38:29,6044,60,60
11:38:29,6042,65.6,65.6
11:38:29,4446,59.4,59.4
11:38:29,3949,59.5,59.5
11:38:29,6043,65.4,65.4
11:38:29,5151,66,66
11:38:29,4957,65.8,65.8
11:38:29,3851,65.3,65.3
11:38:29,5949,65.2,65.2
11:38:29,4947,66,66
11:38:29,5442,65.5,65.5
11:38:29,6443,66,66
11:38:29,4543,66,66
11:38:29,5247,66,66
11:38:38,5844,66,66
11:38:38,6247,59.1,59.1
11:38:38,4447,66,66
11:38:38,4445,66,66
11:38:38,5752,60.3,60.3
11:38:38,5959,66,66
11:38:38,5450,65.8,65.8
11:38:38,5941,65.3,65.3
11:38:38,5948,59.3,59.3
11:38:38,5042,66,66
11:38:38,6246,66,66
11:38:38,5047,59.5,59.5
11:38:38,6347,61.2,61.2
11:38:38,4746,59.8,59.8
11:38:38,6047,64.9,64.9
11:38:38,5841,66,66
11:38:38,5544,65.6,65.6
11:38:38,4650,59.3,59.3
11:38:38,5452,60.5,60.5
11:38:38,5946,65.8,65.8
11:38:38,5444,60.6,60.6
11:38:38,5746,59.8,59.8
11:38:38,4451,59,59
11:38:38,4152,59.3,59.3
11:38:38,6553,65.8,65.8
11:38:38,6641,59.6,59.6
11:38:38,6045,60.5,60.5
11:38:38,5942,60,60
11:38:38,4050,59.6,59.6
11:38:38,3949,59.4,59.4
11:38:38,6043,60.1,60.1
11:38:38,6042,64.9,64.9
11:38:38,5151,66,66
11:38:38,4958,65.9,65.9
11:38:38,3851,65.1,65.1
11:38:38,5949,65.2,65.2
11:38:38,5352,65.8,65.8
11:38:38,4947,66,66
11:38:38,5442,65.3,65.3
11:38:38,6443,66,66
11:38:38,4543,65.1,65.1
11:38:38,5247,66,66
11:38:47,5844,66,66
11:38:47,6347,59.1,59.1
11:38:47,4447,66,66
11:38:47,4444,66,66
11:38:47,5753,62.8,62.8
11:38:47,5959,66,66
11:38:47,5550,66,66
11:38:47,5941,65.3,65.3
11:38:47,5948,59.1,59.1
11:38:47,5042,66,66
11:38:47,6246,66,66
11:38:47,4947,65.8,65.8
11:38:47,6447,64.9,64.9
11:38:47,4746,65.2,65.2
11:38:47,6047,64.9,64.9
11:38:47,5841,65.4,65.4
11:38:47,5543,66,66
11:38:47,4649,59.2,59.2
11:38:47,5452,60.1,60.1
11:38:47,5946,65.7,65.7
11:38:47,5344,59.6,59.6
11:38:47,5646,59.6,59.6
11:38:47,4352,59,59
11:38:47,4650,59,59
11:38:47,6247,59.1,59.1
11:38:47,4252,59.4,59.4
11:38:47,6553,65.2,65.2
11:38:47,6741,59.5,59.5
11:38:47,6046,60.2,60.2
11:38:47,4347,59.4,59.4
11:38:47,4050,59.6,59.6
11:38:47,6043,60.3,60.3
11:38:47,5151,61.6,61.6
11:38:47,5058,61.9,61.9
11:38:47,3850,65.2,65.2
11:38:47,6049,65.3,65.3
11:38:47,5949,65.2,65.2
11:38:47,3851,65.1,65.1
11:38:47,5352,65.8,65.8
11:38:47,5442,65.4,65.4
11:38:47,6443,66,66
11:38:47,4543,65.2,65.2
11:38:47,5247,65.1,65.1
11:38:59,5844,66,66
11:38:59,6347,64.9,64.9
11:38:59,4447,66,66
